ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
8958,16,10,2024,70,L,761,19,9,40000
6348,30,10,2022,39,P,671,14,13,40000
6932,22,12,2024,79,P,428,3,1,30000
8349,10,3,2022,34,L,244,19,2,40000
6108,8,10,2022,48,L,63,10,1,40000
1388,5,5,2024,30,L,94,15,8,40000
2054,19,7,2023,35,P,915,8,3,50000
4669,21,7,2022,38,L,68,8,14,20000
8916,8,7,2024,48,P,745,19,8,20000
391,6,1,2023,63,P,302,2,12,40000
356,8,2,2024,60,L,65,19,12,30000
2469,12,5,2024,60,L,503,15,4,10000
8719,11,2,2022,64,L,583,5,6,30000
3069,15,5,2023,70,P,988,9,8,50000
5168,24,11,2023,47,P,993,8,3,40000
8113,21,2,2022,46,L,589,7,7,50000
4492,8,2,2023,78,L,562,17,6,50000
4989,22,3,2022,24,L,93,6,6,30000
8403,14,1,2024,24,P,183,1,10,20000
7614,12,2,2024,35,P,951,18,5,10000
7174,15,5,2023,32,L,841,18,8,20000
19,27,8,2024,25,L,859,9,2,10000
5098,6,1,2022,31,L,576,9,10,40000
2983,18,9,2022,36,P,540,13,8,10000
6841,9,6,2022,68,P,136,17,1,20000
7831,12,5,2022,26,L,562,4,12,40000
2182,18,11,2024,68,L,483,20,2,30000
9398,13,7,2023,30,L,466,3,12,30000
684,2,5,2023,40,L,589,9,2,30000
9097,16,3,2023,43,P,58,15,8,20000
1809,25,12,2023,59,L,104,9,5,40000
2599,14,3,2022,71,P,42,1,10,40000
2083,31,12,2024,29,P,55,14,8,50000
9015,20,7,2022,52,L,411,18,8,20000
4983,20,7,2022,38,P,534,1,14,10000
7390,31,8,2024,51,L,503,19,9,20000
9461,3,6,2022,29,P,990,8,8,50000
340,2,12,2024,37,L,854,9,1,20000
3754,19,1,2022,71,P,423,12,2,40000
2287,12,2,2023,67,L,656,11,14,40000
7555,18,7,2022,67,P,105,6,14,10000
6615,26,2,2022,53,L,789,4,8,40000
6219,9,8,2022,35,P,856,14,13,50000
3076,19,4,2024,62,P,398,11,5,20000
6186,7,10,2023,22,P,329,12,7,10000
4870,4,5,2023,34,L,209,18,9,50000
2599,19,9,2023,24,L,870,12,7,50000
5566,7,1,2024,54,L,77,7,13,40000
6086,2,3,2022,50,P,966,2,1,50000
79,24,12,2024,58,L,27,10,3,30000
1897,12,8,2022,63,L,677,14,5,40000
7231,4,7,2024,72,L,965,11,7,30000
854,23,10,2022,50,P,243,12,14,50000
6406,30,5,2023,29,L,436,15,14,30000
1326,20,4,2024,29,L,294,18,3,30000
7969,12,2,2024,63,P,200,2,2,50000
7105,1,5,2023,38,P,670,10,4,40000
931,27,1,2024,23,P,364,14,6,50000
8102,9,9,2022,66,P,211,14,8,30000
4293,31,3,2024,38,L,72,10,9,50000
1087,7,2,2022,42,L,806,4,9,30000
1060,10,2,2023,21,P,922,13,10,20000
7691,18,10,2024,49,L,401,8,8,40000
9673,6,3,2024,24,L,139,10,7,50000
8725,8,10,2022,24,P,51,13,14,10000
3645,8,5,2024,78,L,76,4,9,40000
8177,6,5,2023,23,P,363,18,13,50000
3399,29,11,2024,38,P,321,13,7,30000
8938,22,1,2023,66,P,992,19,8,20000
9946,2,12,2024,74,L,960,10,4,30000
7732,26,4,2022,75,P,481,16,5,20000
2793,9,8,2023,55,P,524,8,3,30000
1598,16,11,2024,71,P,202,18,14,20000
6204,10,7,2024,45,L,45,20,7,30000
2827,19,7,2022,52,P,105,20,9,50000
3727,14,2,2023,23,L,867,10,7,30000
9955,8,6,2022,75,L,905,8,12,30000
8459,19,11,2022,54,P,87,7,13,20000
9341,11,5,2022,73,P,99,11,9,20000
1574,14,1,2023,30,P,36,1,5,40000
1863,14,2,2024,43,L,858,20,5,50000
9601,22,8,2023,78,L,192,16,7,50000
4359,16,10,2024,78,L,720,5,5,40000
7266,23,5,2024,72,P,904,13,3,20000
2422,24,2,2023,57,L,684,3,6,40000
7799,4,10,2023,28,L,543,6,11,50000
4207,26,9,2024,36,P,353,9,12,10000
2350,22,6,2022,42,L,735,2,1,20000
3829,22,5,2022,52,P,37,13,13,10000
4716,31,8,2023,27,P,369,19,1,40000
9796,22,6,2023,46,P,301,8,6,20000
1236,30,8,2022,56,P,623,11,8,10000
2756,11,1,2023,75,P,873,13,2,50000
5472,20,11,2022,65,L,142,6,14,50000
8031,22,4,2023,80,L,671,15,5,10000
6821,11,11,2022,49,L,207,18,10,10000
1164,23,12,2023,34,L,759,19,14,10000
929,12,4,2023,43,P,131,20,4,20000
1177,11,5,2024,76,L,29,20,10,40000
2934,4,7,2023,28,P,268,14,7,50000
2851,16,4,2024,69,P,825,14,3,20000
4102,4,10,2023,71,P,445,7,4,20000
6009,5,12,2022,28,L,583,9,14,50000
9174,8,11,2024,67,P,825,11,9,10000
3702,5,10,2022,44,L,117,5,6,20000
3720,27,9,2023,71,L,296,1,9,40000
5717,19,7,2024,80,L,832,6,9,50000
6207,6,2,2024,36,P,513,5,11,50000
5969,6,7,2022,53,P,258,9,9,20000
2600,15,5,2023,77,L,813,6,12,30000
299,9,1,2024,46,P,358,9,7,50000
4673,14,2,2023,57,L,904,5,14,10000
6946,16,4,2023,55,P,277,12,11,30000
2735,6,11,2024,77,P,599,8,8,10000
3305,7,1,2023,73,L,342,3,12,30000
4730,31,2,2022,39,P,642,1,5,50000
3915,4,5,2023,70,P,274,6,14,40000
2311,13,6,2023,30,L,475,6,10,10000
9837,23,6,2022,43,P,38,10,6,40000
8607,29,6,2023,28,P,356,18,9,30000
900,13,7,2024,52,L,456,6,2,20000
5855,30,12,2022,73,L,324,10,12,20000
4252,24,3,2024,24,P,601,6,7,10000
8856,4,11,2024,78,L,579,4,9,20000
6037,29,8,2024,46,P,69,10,11,40000
4154,26,7,2024,36,L,79,14,2,50000
3721,16,11,2023,57,P,427,2,14,10000
1499,25,10,2023,72,P,420,10,14,10000
3217,30,11,2024,45,P,110,16,3,50000
7187,4,1,2024,64,L,815,18,3,40000
5577,19,5,2024,45,P,305,9,1,10000
6076,31,4,2023,67,P,783,13,10,50000
5505,31,5,2022,78,L,996,14,12,30000
9126,12,6,2024,75,L,628,5,2,40000
2274,10,6,2023,30,L,197,17,8,20000
8556,16,3,2022,35,P,979,17,8,50000
5232,25,2,2022,58,P,444,4,4,10000
4938,11,2,2022,37,P,853,13,2,30000
7536,11,3,2024,23,P,726,3,9,20000
4183,23,9,2022,62,L,405,12,14,50000
1092,30,8,2022,33,P,608,16,7,10000
9098,31,11,2022,59,L,61,6,12,50000
3660,10,9,2023,68,L,853,12,8,20000
9758,4,3,2023,32,P,622,16,13,50000
4114,30,11,2023,56,L,874,5,2,30000
5572,22,4,2024,69,P,167,16,7,30000
7166,15,8,2022,76,L,930,10,11,30000
6495,10,9,2023,68,L,913,19,11,50000
4431,19,7,2023,53,L,500,3,2,20000
2661,7,8,2024,64,L,586,1,3,20000
2030,16,5,2022,65,P,971,7,12,20000
1420,18,6,2023,35,L,392,16,6,10000
1334,14,6,2022,70,L,65,12,14,30000
5313,3,3,2023,77,P,479,12,4,20000
6201,3,10,2022,28,L,871,14,1,20000
3202,15,6,2022,29,L,510,1,11,50000
7106,20,10,2024,75,P,386,15,5,10000
1776,29,3,2023,57,P,282,6,5,50000
8934,13,10,2024,33,L,44,12,13,30000
5607,7,11,2023,63,L,929,18,7,50000
3962,11,12,2024,63,L,319,2,5,40000
8517,20,5,2023,40,P,774,16,11,30000
8617,26,1,2022,43,L,264,10,11,20000
3205,14,5,2023,51,L,499,14,10,40000
7701,12,11,2023,45,L,214,7,8,50000
7935,4,2,2022,48,L,560,16,6,30000
8835,12,8,2022,69,P,688,6,8,30000
5463,17,8,2024,73,L,445,10,9,30000
2664,1,1,2023,71,P,280,11,10,50000
2369,23,9,2024,40,P,890,16,13,10000
5651,28,1,2022,63,L,158,6,10,20000
3096,28,6,2022,43,L,136,6,5,10000
7058,4,6,2023,31,L,998,6,2,40000
7184,3,9,2022,63,P,420,7,8,50000
7705,28,11,2024,67,P,739,19,12,10000
2644,2,8,2022,42,L,667,12,12,20000
4308,27,3,2022,25,L,977,9,13,20000
2592,31,4,2022,37,P,635,9,6,20000
3261,30,5,2022,36,L,67,15,13,40000
6689,31,8,2023,61,L,630,18,8,20000
9656,31,3,2024,69,L,54,11,14,20000
5,2,2,2022,49,P,847,7,8,30000
4466,25,6,2024,33,L,238,4,2,20000
9272,10,11,2022,79,L,409,12,1,30000
6284,27,5,2022,65,L,855,8,4,10000
8968,25,3,2023,69,L,930,7,2,20000
9606,25,1,2022,36,P,298,10,5,50000
1384,10,7,2024,70,L,872,13,9,30000
8220,16,2,2023,75,P,140,19,7,20000
7370,1,6,2023,43,P,437,17,7,20000
3974,28,9,2024,30,L,165,5,3,10000
2885,15,7,2024,41,P,707,4,6,40000
8351,13,11,2024,23,P,25,7,13,40000
6353,20,1,2024,57,L,762,2,9,30000
6478,18,7,2024,79,P,572,4,5,30000
648,14,11,2022,72,L,654,3,5,20000
4972,24,6,2024,62,P,469,13,13,50000
3869,28,11,2024,55,P,565,17,11,50000
3426,22,12,2023,77,L,258,13,3,30000
1926,28,4,2024,43,L,598,17,13,20000
3011,25,4,2022,42,L,135,11,11,30000
2863,19,11,2024,71,P,416,6,5,30000
3731,23,3,2022,26,L,818,1,11,40000
9262,27,3,2024,36,L,968,5,1,30000
508,10,1,2023,80,L,989,13,1,20000
5212,13,10,2022,71,L,416,6,3,50000
6335,8,4,2024,24,P,207,10,7,50000
6013,24,8,2022,48,P,273,7,10,10000
3060,24,5,2022,27,L,999,5,13,50000
5888,23,9,2023,47,L,329,14,8,30000
1658,15,3,2024,75,P,260,15,6,40000
6780,10,11,2023,35,L,238,20,7,20000
4435,30,5,2022,31,L,596,4,2,50000
4558,1,9,2022,41,L,825,4,1,20000
3142,9,8,2023,51,P,870,15,11,10000
1626,18,7,2023,59,L,855,8,2,40000
5844,21,1,2023,29,L,568,2,13,40000
6574,25,12,2022,23,P,769,14,8,40000
7058,9,9,2022,29,P,610,16,5,50000
1407,2,2,2023,41,P,469,11,2,40000
8428,18,5,2023,27,L,80,3,10,40000
3175,16,11,2022,51,P,212,7,1,20000
5083,14,7,2022,39,L,756,8,9,10000
7363,8,9,2022,71,P,853,1,13,40000
7369,29,4,2022,25,P,123,1,10,40000
1092,19,3,2023,67,L,299,19,12,40000
5360,14,7,2022,26,L,920,8,10,40000
1036,27,3,2023,57,L,241,17,10,30000
1179,6,11,2024,43,L,912,4,13,40000
8724,24,10,2023,80,L,875,11,11,30000
7729,31,10,2022,33,P,821,5,10,50000
1115,15,1,2024,36,L,144,6,10,10000
9925,23,3,2023,45,P,723,20,7,30000
4520,9,11,2024,25,P,469,19,10,10000
4105,11,3,2023,35,L,688,10,7,10000
5346,16,2,2022,55,P,427,17,13,50000
4901,11,8,2023,39,P,713,10,3,20000
5174,30,5,2023,59,P,442,10,8,50000
5655,14,5,2022,38,L,535,4,10,50000
8291,5,10,2024,39,P,205,15,11,50000
4953,23,6,2023,64,L,209,18,2,20000
2710,30,5,2022,34,P,243,15,7,50000
9773,5,11,2024,54,P,604,4,6,40000
8054,13,5,2024,48,L,644,9,12,30000
1757,16,6,2022,55,L,369,5,10,10000
6625,14,1,2024,52,P,793,19,12,20000
4928,18,5,2023,65,L,618,15,13,30000
3067,8,8,2023,60,L,635,2,7,40000
5943,26,5,2022,50,L,632,3,4,40000
29,7,6,2024,80,L,970,20,11,30000
4608,28,10,2023,23,L,303,19,13,20000
7587,24,10,2023,26,P,239,5,12,20000
8752,28,7,2024,74,L,780,20,7,30000
336,3,10,2023,41,P,577,1,10,20000
619,16,3,2024,26,L,555,6,12,10000
766,3,12,2022,29,P,159,16,11,30000
4282,15,11,2024,26,P,263,6,5,30000
8101,14,8,2023,39,P,140,5,1,50000
1118,26,6,2024,66,L,959,10,13,30000
6647,9,1,2024,65,P,212,4,7,40000
2895,28,7,2022,51,L,703,20,9,40000
8835,12,8,2023,22,P,743,6,14,50000
2583,2,11,2024,68,L,683,8,14,20000
6327,25,2,2023,34,L,193,20,8,10000
2779,2,2,2023,32,P,457,2,11,40000
5297,17,7,2023,44,L,369,6,4,40000
2269,6,9,2024,60,L,377,4,1,30000
9339,11,1,2022,64,L,147,6,2,50000
3881,20,4,2023,52,L,756,1,8,10000
7615,31,7,2023,74,L,337,9,7,40000
5859,31,3,2022,59,P,809,4,6,10000
7286,23,12,2022,34,L,448,19,1,30000
3362,5,5,2023,52,P,848,20,13,50000
8714,15,8,2022,38,L,336,11,10,20000
5986,7,1,2022,30,L,294,11,7,10000
4230,13,10,2024,52,P,758,3,4,40000
2578,13,11,2024,74,L,220,11,1,40000
9352,14,7,2023,70,L,453,12,13,40000
5881,10,3,2024,55,P,98,18,7,40000
1611,10,10,2024,62,P,406,8,8,50000
9789,27,11,2024,75,P,325,11,1,20000
6590,7,9,2023,55,P,786,15,5,40000
7530,3,4,2023,73,P,256,3,5,20000
8477,11,9,2023,24,P,490,8,1,30000
856,22,12,2023,80,L,491,7,10,30000
1456,10,3,2024,71,P,404,4,11,10000
1601,15,11,2024,69,P,976,3,1,30000
2553,1,8,2024,33,P,129,5,5,40000
763,20,8,2023,34,P,927,17,12,10000
7863,13,7,2022,40,P,489,13,3,30000
7313,10,12,2023,71,L,94,2,7,50000
609,5,8,2023,39,P,692,1,2,20000
2712,22,11,2024,75,P,999,19,11,10000
6546,27,5,2023,61,L,984,1,2,30000
5755,13,5,2022,53,P,992,2,3,10000
6809,15,6,2022,62,P,777,17,13,20000
5908,31,11,2023,42,P,697,8,6,20000
8430,3,6,2023,64,L,397,3,6,50000
9751,20,12,2024,33,P,141,17,1,10000
3663,23,1,2022,46,L,887,10,3,30000
5727,23,7,2023,78,L,53,20,4,20000
3557,28,2,2024,22,L,306,18,3,50000
5716,5,5,2024,31,L,954,15,3,50000
1781,1,2,2023,80,P,506,5,5,30000
4214,1,8,2023,63,P,535,18,12,20000
2830,10,10,2023,79,L,56,11,10,50000
9641,20,3,2023,66,L,158,7,4,10000
7681,23,7,2023,46,P,367,18,3,40000
3749,16,6,2024,62,P,681,13,9,30000
8582,12,3,2024,41,P,479,9,10,40000
7305,31,3,2023,27,L,317,5,14,50000
4227,12,11,2023,67,P,990,6,8,10000
5974,16,5,2024,45,P,51,20,1,30000
8777,21,3,2024,69,P,704,5,12,30000
845,8,10,2024,47,P,352,8,9,20000
6106,21,9,2024,70,P,319,4,2,30000
9339,29,1,2024,37,P,375,5,5,20000
2417,17,7,2022,48,L,662,20,3,10000
7648,27,6,2023,35,P,755,4,9,20000
5556,20,8,2022,60,P,291,8,12,20000
3297,9,1,2023,55,P,35,11,4,10000
3609,8,9,2024,34,P,465,19,14,50000
8091,13,7,2023,39,L,925,2,4,20000
1117,28,7,2024,69,P,984,18,12,30000
9499,17,7,2022,54,L,90,18,14,40000
6080,22,10,2023,64,L,797,16,4,40000
6864,16,9,2023,44,L,624,20,4,30000
966,28,3,2023,24,P,439,3,10,10000
3074,25,1,2023,47,P,67,19,13,10000
4512,28,9,2023,25,P,957,2,6,40000
5709,2,5,2024,59,P,427,14,9,20000
10000,23,2,2022,60,P,458,13,6,20000
5582,20,10,2023,45,L,448,2,7,20000
9922,5,3,2024,50,P,769,5,4,30000
6871,26,10,2024,55,P,628,18,13,20000
6164,21,1,2022,76,P,199,8,11,50000
3023,16,7,2023,41,L,282,18,7,50000
7591,2,11,2024,72,L,786,16,4,20000
2724,1,2,2024,70,P,21,14,10,50000
1608,17,11,2023,53,L,209,3,3,20000
3719,2,1,2022,24,L,432,18,6,30000
1726,10,8,2024,25,L,942,12,10,20000
6747,31,8,2024,27,P,555,6,3,50000
9041,16,1,2023,67,L,111,15,13,20000
1887,1,8,2024,57,L,591,18,5,50000
5740,18,7,2023,43,L,709,19,14,10000
8855,13,3,2022,74,L,543,10,3,40000
6604,16,2,2022,38,L,651,18,13,10000
2586,8,9,2022,69,L,247,4,7,50000
9604,16,7,2024,22,P,114,10,8,10000
8563,19,8,2022,48,L,236,10,14,20000
6241,9,5,2023,53,P,855,7,13,10000
8501,29,10,2023,56,P,667,19,7,20000
3483,15,4,2022,30,P,913,8,9,50000
1977,21,10,2022,40,P,49,14,10,20000
5659,13,10,2022,64,P,219,12,7,50000
6254,14,7,2022,60,P,685,20,3,20000
713,18,2,2022,62,P,298,6,8,30000
4680,9,6,2024,45,L,69,10,7,10000
5550,25,8,2024,45,L,116,6,6,10000
6234,24,4,2024,45,L,768,8,2,40000
3477,21,8,2023,45,P,44,13,9,50000
8228,5,1,2023,76,P,726,9,10,30000
2794,24,11,2022,56,L,898,18,6,50000
352,27,8,2022,58,L,685,20,6,50000
4261,28,1,2022,31,P,645,13,7,40000
224,21,8,2023,35,L,536,10,2,40000
3490,30,10,2024,40,P,91,14,3,50000
2253,20,12,2024,80,P,457,6,3,10000
406,21,6,2023,37,L,173,15,9,50000
9431,13,11,2022,31,L,866,2,8,40000
7286,16,4,2024,28,P,521,18,7,10000
3168,9,8,2022,25,L,817,5,11,10000
8728,3,11,2024,37,P,661,7,1,10000
1372,18,3,2023,22,P,276,18,1,20000
7196,23,6,2024,41,L,150,11,8,10000
6520,9,4,2022,54,L,642,10,9,40000
7584,8,11,2022,46,P,675,4,12,50000
3832,11,4,2024,30,L,699,19,1,10000
3047,13,8,2023,57,P,768,1,4,20000
6409,23,10,2023,23,P,715,5,6,20000
6464,25,11,2024,40,P,267,4,12,10000
5706,14,2,2022,76,L,491,7,11,40000
8634,10,11,2022,22,L,271,4,7,40000
3228,28,12,2022,34,L,157,14,11,10000
2303,28,4,2022,72,L,808,19,10,20000
9651,30,1,2022,58,P,372,10,9,30000
5477,7,12,2023,36,P,445,10,8,10000
5731,27,12,2022,75,L,982,4,9,20000
3917,20,11,2023,42,P,859,15,1,50000
4296,3,5,2024,29,L,235,12,1,40000
9732,18,6,2024,52,P,516,17,10,10000
3228,21,2,2022,74,L,186,19,7,20000
1588,20,10,2022,33,P,890,2,11,20000
3746,3,8,2024,78,L,612,2,10,50000
2965,21,11,2024,60,L,755,10,13,50000
6016,5,1,2022,62,L,54,17,12,40000
5455,9,12,2024,42,P,820,12,6,50000
6953,28,6,2022,55,P,281,19,7,10000
2756,19,2,2024,45,P,961,6,5,50000
7065,29,3,2022,47,P,280,19,1,20000
6131,5,7,2022,50,L,784,13,4,10000
8091,16,2,2022,42,P,714,9,4,10000
5397,3,9,2024,47,L,652,2,5,40000
6278,12,7,2024,60,L,542,19,2,10000
565,16,8,2022,32,L,370,13,12,40000
4937,30,10,2023,37,P,351,15,2,40000
6612,31,2,2022,59,P,804,15,11,20000
5999,11,10,2024,52,L,740,8,10,50000
1105,4,1,2023,34,P,174,11,9,10000
5968,1,3,2023,25,P,71,10,9,10000
9993,20,3,2022,31,L,11,15,8,10000
9737,8,1,2022,63,P,703,12,9,30000
7908,6,4,2023,43,L,552,12,3,10000
8754,29,12,2024,69,P,31,14,12,20000
61,3,11,2024,66,L,123,18,12,40000
9437,27,3,2022,22,L,484,16,6,30000
1992,28,11,2023,54,L,852,9,7,40000
6046,5,9,2023,31,P,421,10,10,30000
6902,31,6,2022,32,P,678,9,12,10000
6294,23,11,2022,50,P,425,9,10,30000
5464,27,10,2024,37,P,299,16,8,20000
3108,16,5,2023,78,P,521,4,10,40000
6725,28,4,2024,35,P,535,18,7,20000
9068,30,5,2022,32,P,383,11,14,30000
7847,23,10,2023,34,L,985,1,7,30000
990,17,5,2024,30,L,665,19,2,20000
2802,1,6,2023,44,L,806,16,5,10000
701,17,5,2022,68,P,509,8,10,50000
4905,23,7,2022,67,P,632,20,9,10000
1415,23,11,2022,68,L,536,12,8,40000
1469,5,6,2024,71,L,259,1,4,50000
40,18,10,2022,44,L,616,8,2,40000
3435,26,12,2022,43,L,763,10,1,30000
4981,13,5,2022,30,P,111,18,1,20000
8479,14,2,2024,43,L,804,4,10,40000
364,16,9,2022,39,P,303,14,3,10000
8390,2,12,2022,36,L,132,17,13,10000
920,10,3,2023,49,P,954,3,11,10000
8965,28,10,2024,51,L,640,2,6,30000
3734,2,4,2024,58,L,605,18,12,30000
5443,14,11,2023,37,L,823,20,11,20000
2055,21,7,2022,21,P,918,15,14,50000
2784,9,6,2024,48,P,509,18,2,10000
5281,30,3,2022,57,L,595,10,2,40000
3511,7,10,2023,67,L,193,15,8,40000
3631,16,9,2023,80,L,646,18,4,10000
3147,20,11,2023,36,P,869,6,3,10000
4784,5,7,2023,78,L,236,3,1,20000
1220,24,2,2023,28,P,338,20,9,50000
4010,3,11,2023,63,P,94,7,5,20000
7107,7,11,2022,30,P,35,11,8,30000
1923,24,5,2022,29,P,283,13,5,40000
9960,26,4,2024,66,L,951,12,6,50000
9749,16,4,2024,49,P,528,13,9,20000
1898,5,9,2024,42,L,326,14,11,30000
8505,4,1,2023,46,L,518,8,6,50000
3500,17,5,2022,66,L,346,2,1,30000
6368,27,12,2022,75,P,218,18,1,50000
6583,1,9,2024,25,P,168,18,10,10000
3736,31,1,2022,26,L,222,3,11,30000
6098,12,12,2022,80,P,475,6,5,30000
6385,23,2,2023,57,L,147,18,2,30000
8737,29,1,2023,57,L,333,19,6,40000
5621,20,11,2023,72,L,303,12,14,20000
3807,18,4,2023,41,P,270,17,9,30000
7851,27,5,2024,59,L,636,10,2,30000
3749,21,8,2022,44,L,438,5,2,50000
2230,13,9,2022,67,P,664,12,8,10000
3788,23,12,2024,30,P,422,11,14,30000
2849,9,2,2023,40,L,151,7,2,20000
4944,29,1,2022,48,P,697,9,9,10000
2223,3,10,2024,47,L,155,13,3,40000
2136,14,3,2024,40,L,313,4,11,50000
6555,23,1,2022,37,L,294,19,6,40000
6831,25,10,2024,50,L,961,3,3,40000
1664,10,10,2023,39,L,828,12,1,30000
4194,24,8,2022,69,L,413,16,10,20000
5746,25,8,2022,66,L,859,5,2,30000
8499,25,8,2022,48,L,477,16,9,20000
3148,24,12,2024,31,P,119,3,2,40000
3559,31,4,2024,29,L,234,14,10,30000
8087,5,8,2024,76,L,943,7,6,50000
6320,18,8,2024,39,L,816,6,11,50000
117,7,1,2022,46,P,706,17,3,20000
3809,26,8,2022,51,L,403,13,1,30000
1131,8,3,2023,36,L,307,3,1,20000
1708,24,10,2024,67,P,898,3,5,20000
7004,27,7,2024,70,L,132,12,3,30000
9271,30,1,2022,78,P,341,14,10,10000
896,13,9,2022,66,P,390,6,5,50000
5117,1,3,2023,60,P,746,11,9,20000
3456,23,6,2022,55,L,375,18,3,20000
1701,26,4,2023,22,P,526,14,14,40000
8957,21,3,2024,28,L,873,13,1,30000
2540,20,12,2023,77,L,800,3,7,50000
4794,18,7,2024,40,P,956,18,4,10000
9063,15,7,2023,67,L,466,15,12,10000
5541,25,1,2024,80,P,181,2,14,30000
308,7,11,2022,65,P,663,18,1,20000
6699,4,10,2024,32,P,927,3,5,20000
3553,5,5,2023,39,P,297,14,3,50000
6709,1,7,2022,51,P,776,19,1,30000
6248,20,8,2023,28,P,350,19,13,30000
7469,3,12,2022,35,L,536,6,13,50000
5643,20,5,2023,43,P,386,20,11,30000
2102,7,8,2023,27,L,72,18,14,50000
2508,26,4,2022,54,P,151,19,2,20000
8166,17,9,2024,35,P,159,20,12,30000
3548,19,9,2022,50,P,748,20,7,10000
9568,24,6,2024,51,L,100,14,14,40000
2109,13,9,2024,78,L,250,8,8,10000
7770,21,6,2024,72,L,150,6,11,20000
5937,12,7,2024,71,P,850,10,6,10000
7999,8,9,2022,79,L,951,1,12,30000
5016,22,6,2024,72,P,664,1,4,10000
486,3,9,2023,61,L,613,9,7,10000
8183,14,6,2024,45,L,415,3,6,30000
4459,21,4,2024,68,P,925,17,5,40000
1959,16,8,2024,57,P,127,18,14,30000
8741,25,8,2023,25,L,718,1,13,50000
5459,10,5,2024,44,L,696,17,2,50000
4727,23,7,2023,47,L,618,14,12,50000
9448,3,12,2022,30,L,447,13,9,40000
5239,31,8,2024,51,P,707,13,5,40000
8547,23,11,2023,30,P,135,18,5,30000
4319,18,12,2023,74,P,913,8,12,20000
553,11,4,2024,76,L,210,14,3,20000
6328,5,5,2024,62,L,853,18,2,40000
850,28,4,2022,60,L,774,18,8,40000
4144,12,12,2023,63,L,657,5,3,20000
8398,26,4,2022,36,P,996,1,9,50000
7961,11,4,2022,32,P,413,2,3,30000
6385,18,5,2023,22,L,314,10,9,40000
2128,29,4,2022,34,P,888,6,10,50000
4145,30,6,2022,74,P,939,8,14,20000
8489,30,3,2022,52,P,222,9,1,40000
5444,27,10,2023,62,P,636,18,7,20000
5512,11,10,2022,73,P,897,17,8,40000
4400,27,11,2022,54,P,666,7,2,20000
2910,13,6,2023,51,P,605,16,6,30000
906,22,11,2023,40,P,181,6,14,10000
1844,24,3,2024,39,L,953,17,11,20000
4842,4,7,2024,28,L,426,9,3,30000
7621,17,9,2022,73,L,244,15,13,50000
437,7,6,2023,65,L,640,16,3,10000
7188,15,8,2023,36,P,190,6,5,20000
4098,26,4,2024,80,P,111,12,12,50000
8351,8,3,2024,31,P,868,13,14,40000
9420,13,8,2023,75,P,287,3,11,20000
4580,20,1,2022,59,P,432,9,9,20000
2453,23,5,2023,77,L,736,1,5,20000
3607,31,2,2024,28,P,406,1,14,40000
5605,15,10,2023,74,P,533,9,5,40000
8111,5,5,2022,42,L,788,5,6,40000
9826,25,12,2023,47,P,602,14,9,30000
8011,31,10,2023,24,L,318,1,8,30000
9454,20,9,2022,62,L,722,14,4,30000
509,2,6,2023,63,L,556,1,11,40000
8577,19,5,2024,27,P,467,8,10,50000
4546,12,5,2024,70,P,489,16,6,50000
5076,5,9,2023,24,L,8,3,14,40000
3802,11,10,2022,49,L,852,9,8,30000
502,10,12,2023,70,L,346,4,10,30000
7310,7,8,2023,53,P,303,1,13,20000
107,29,11,2023,62,L,514,15,4,30000
1159,19,12,2024,52,L,557,15,1,30000
2939,28,10,2022,21,L,705,2,6,30000
1627,1,12,2024,71,L,683,20,2,10000
9709,28,7,2022,43,L,416,2,8,30000
2610,31,8,2022,55,P,485,5,13,40000
1118,10,1,2024,43,L,84,8,1,50000
5974,25,5,2023,35,L,554,8,13,20000
767,4,3,2022,24,L,746,7,14,20000
9650,15,1,2023,29,L,477,3,4,20000
8126,19,7,2022,45,L,749,11,6,10000
3590,5,4,2023,35,L,773,1,12,30000
8159,26,5,2024,32,L,592,11,2,20000
5744,25,8,2024,44,L,971,11,12,20000
3554,20,8,2024,74,P,614,14,9,30000
8794,29,4,2023,50,L,404,5,7,20000
5950,15,9,2022,31,P,276,5,10,30000
223,6,7,2023,74,L,144,8,10,30000
1403,17,4,2024,64,P,994,20,12,50000
8338,5,5,2024,22,L,291,17,1,50000
9451,4,2,2024,62,P,253,3,1,40000
7641,22,2,2024,66,L,481,16,8,30000
6451,4,2,2022,40,P,980,18,13,40000
3985,14,12,2024,79,P,249,9,2,40000
1784,24,9,2024,52,P,548,8,11,30000
6471,22,4,2024,74,L,273,19,11,30000
3439,12,7,2024,70,L,605,4,14,50000
3333,17,7,2022,44,P,343,17,6,30000
8244,10,2,2023,28,L,782,6,2,20000
3913,14,6,2024,22,P,542,14,7,10000
8107,1,3,2023,77,L,377,2,6,30000
6251,23,4,2023,56,L,881,3,6,20000
1846,5,9,2022,44,L,695,3,12,50000
8974,30,11,2023,43,L,511,15,8,30000
5238,6,2,2022,77,L,296,9,8,30000
8096,11,8,2022,52,L,71,2,6,40000
2109,17,2,2024,69,P,825,8,5,40000
1222,2,7,2024,71,L,664,9,7,50000
7364,15,6,2023,34,P,807,7,8,40000
1226,14,7,2022,40,L,597,10,2,20000
3563,3,5,2023,80,L,271,12,1,30000
8454,12,10,2024,42,P,335,9,2,30000
